Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,Yth,2000179918,Giacomo Gabbiani,ST (C),Cremonese,ITA,172 cm,60 kg,16,£50K - £160K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,3,3,10,12,10,5,13,6,1,3,4,3,3,11,11,10,7,9,3,12,2,11,11,9,3,5,5,7,13,13,6,8,13,13,12,6,3,3,3,3,3,3,2,2,1,1,3
- - -,Yth,2000128559,Jonas Harder,"DM, M (C)",Fiorentina,ITA,180 cm,65 kg,16,£20K - £60K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,6,2,7,12,6,6,8,1,6,13,4,11,11,15,5,7,5,3,14,14,5,7,5,9,7,9,11,8,12,7,9,12,13,6,5,2,1,1,2,1,1,2,1,2,2,3
- - -,Yth,2000098914,Andrea Mereu,D (C),Parthenope,ITA,183 cm,72 kg,16,£1.5K - £5K,£45 p/w,Right,Weak,Very Strong,Balanced,Level-headed,4,1,2,4,7,1,14,5,3,14,5,1,14,5,11,13,8,4,7,13,10,6,10,3,14,6,1,7,6,8,7,6,12,6,10,8,2,2,4,1,2,2,2,2,3,1,2
- - -,Loa,2000145302,Candas Fiogbe,"AM (C), ST (C)",Atalanta,BEN,184 cm,72 kg,17,£28K - £80K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,3,6,11,11,12,3,9,8,5,6,7,6,7,14,10,9,7,14,7,5,11,13,11,5,5,7,7,8,10,13,7,6,10,11,5,5,1,3,1,3,4,3,1,1,1,1,1
- - -,Yth,2000184396,Mattia Bernardello,ST (C),Atalanta,ITA,175 cm,64 kg,16,£75K - £230K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,4,9,12,14,6,14,7,1,2,7,5,1,11,8,12,5,13,7,12,9,10,5,8,6,6,4,7,10,7,7,7,10,7,7,5,2,3,2,3,2,2,2,2,1,1,2
- - -,Loa,2000021267,Nicola Mandrelli,D/WB/M (L),Sassuolo,ITA,175 cm,70 kg,18,£30K - £95K,£220 p/w,Left Only,Very Strong,Very Weak,Balanced,Media-friendly,8,13,8,5,8,7,7,3,6,8,9,3,12,9,15,10,8,8,7,9,5,9,5,8,4,8,8,6,15,11,8,8,8,12,11,7,3,2,2,2,2,2,2,3,3,3,3
- - -,Yth,2000021178,Alberto Bellandi,"DM, M (C)",Cremonese,ITA,185 cm,77 kg,18,£16K - £50K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,2,4,5,14,6,6,11,3,8,12,2,14,9,8,11,7,6,8,12,9,5,10,7,10,8,5,11,9,8,7,9,12,7,6,7,1,1,1,1,3,1,1,2,3,2,1
- - -,Yth,2000102121,Umberto Ventura,D (C),Cremonese,ITA,187 cm,78 kg,18,£12K - £35K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,2,3,1,5,7,1,10,2,1,11,3,1,13,5,11,8,8,5,9,12,10,5,9,1,8,5,2,6,12,13,6,7,7,11,4,6,3,2,1,3,2,1,3,2,3,1,2
- - -,Loa,2000145164,Alessio Meloni,M/AM (L),Sampdoria,ITA,180 cm,69 kg,17,£24K - £75K,£220 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,8,12,13,7,14,6,6,7,6,4,11,3,7,14,14,5,4,5,7,7,4,13,10,10,4,7,6,12,12,9,7,7,9,8,9,4,3,2,1,1,3,2,2,1,3,3,4
- - -,Yth,2000024737,Alessandro Renzi,M (LC),Empoli,ITA,182 cm,72 kg,18,£30K - £90K,£220 p/w,Left,Very Strong,Weak,Balanced,Level-headed,6,5,7,6,14,6,5,8,1,8,14,6,8,12,5,11,4,6,8,9,5,7,5,6,8,7,12,8,9,10,7,6,15,10,12,5,3,3,2,3,3,3,3,2,1,2,1
- - -,Yth,2000035687,Tommaso De Lorenzo,D/WB/M (L),Salernitana,ITA,177 cm,68 kg,18,£14K - £45K,£220 p/w,Either,Very Strong,Strong,Fairly Determined,Level-headed,6,10,7,2,12,3,6,5,6,8,8,4,8,8,8,9,7,8,6,7,15,5,1,7,7,7,7,8,13,8,4,4,8,11,9,4,2,4,3,2,3,4,1,3,2,1,2
- - -,Loa,2000023047,Leonardo Dido,GK,Spezia,ITA,183 cm,72 kg,18,£22K - £65K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,2,2,3,2,2,4,1,2,3,1,6,3,2,1,8,9,11,6,5,13,6,1,2,1,9,6,5,4,11,11,3,9,13,13,1,5,13,13,8,5,13,6,9,14,13,6,7
- - -,Yth,2000145299,Samuele Ghezzi,M (C),Atalanta,ITA,179 cm,69 kg,17,£16K - £45K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,7,7,5,7,13,7,7,8,4,9,14,7,11,13,6,6,8,8,5,12,13,5,11,10,8,10,9,11,9,7,8,8,7,7,7,4,1,1,1,1,1,2,3,2,1,3,2
- - -,Yth,2000025538,Michele Bordiga,D/WB (RL),Atalanta,ITA,179 cm,72 kg,17,£16K - £45K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,1,5,7,4,10,1,6,5,3,6,9,4,12,8,11,7,9,7,5,11,6,5,2,5,8,8,5,8,15,13,8,9,13,15,6,13,2,2,2,3,3,1,1,2,2,3,3
- - -,Yth,2000145297,Alberto Manzoni,M/AM (C),Atalanta,ITA,172 cm,63 kg,17,£18K - £55K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,7,4,9,7,13,7,7,7,5,5,9,3,9,15,9,7,6,7,7,13,11,13,9,8,9,8,9,11,14,10,8,3,12,14,6,5,3,4,4,1,3,3,2,3,1,3,2
- - -,Yth,2000024771,Mattia Ruggiero,"AM (RLC), ST (C)",AS Roma,ITA,169 cm,55 kg,18,£14K - £45K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,7,9,9,12,12,6,8,9,3,6,9,4,8,8,12,8,5,6,6,10,9,8,5,14,7,8,7,9,13,11,8,3,13,9,5,2,3,1,3,3,1,3,2,2,2,1,3
- - -,Loa,2000019712,Landry Boni,M (C),Parthenope,CIV,177 cm,67 kg,18,£20K - £60K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,5,7,6,6,9,3,2,5,5,6,10,2,7,10,10,6,7,6,5,10,7,5,10,7,5,7,8,11,13,13,6,6,12,13,6,4,2,3,3,1,1,2,3,1,3,3,1
- - -,Yth,2000184403,Martin Parilla,M (C),Atalanta,SVK,172 cm,62 kg,16,£80K - £240K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,6,4,2,7,13,6,4,8,1,9,14,3,4,8,11,6,2,5,5,11,12,5,7,4,9,7,14,12,10,12,7,6,6,13,11,6,1,1,1,1,4,1,2,2,2,1,3
- - -,Loa,2000025307,Tommaso Bertini,GK,Fiorentina,ITA,183 cm,72 kg,18,£20K - £60K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,2,3,2,3,7,1,3,1,2,5,3,1,4,6,9,14,5,7,12,11,2,4,3,4,5,4,4,8,13,5,8,10,7,1,2,12,8,10,5,12,10,6,10,12,6,6
- - -,Loa,2000025312,Niccolò Falconi,M/AM (RC),Fiorentina,ITA,179 cm,68 kg,18,£16K - £50K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,4,7,11,8,14,6,6,5,3,5,6,5,5,12,13,7,6,8,7,12,16,11,7,6,7,8,11,8,14,10,8,9,13,11,7,4,1,3,2,3,1,1,3,1,3,2,3
- - -,Loa,2000024719,Riccardo Fini,"AM (RLC), ST (C)",Empoli,ITA,175 cm,71 kg,18,£14K - £45K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,7,7,11,8,10,7,7,4,3,3,11,8,4,8,8,9,7,7,10,8,14,10,6,10,6,8,8,10,12,12,8,7,9,10,8,8,2,1,1,2,3,3,4,1,3,3,4
- - -,Loa,2000035013,Joselito,"DM, M/AM (C)",Verona,ESP,174 cm,65 kg,18,£14K - £45K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,5,8,6,11,6,6,8,3,8,11,4,8,12,6,8,7,8,6,14,5,11,5,6,7,7,12,4,13,9,7,4,15,10,6,4,3,4,1,2,3,1,2,3,1,3,1
- - -,Yth,2000023079,Lorenzo Salerno,D (C),Spezia,ITA,187 cm,78 kg,18,£16K - £45K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,1,1,1,2,6,1,13,2,1,13,1,1,10,5,14,12,8,4,8,12,13,5,1,4,13,5,5,6,9,12,6,14,13,12,7,7,3,2,3,3,3,1,2,2,3,3,2
- - -,Loa,2000024717,Gian Marco Fantoni,GK,Empoli,ITA,188 cm,76 kg,18,£16K - £45K,£220 p/w,Right,Fairly Strong,Very Strong,Balanced,Level-headed,2,3,2,1,5,6,1,3,2,2,11,1,2,2,9,9,15,4,9,13,14,3,1,3,7,6,5,5,13,12,6,9,12,12,1,5,5,6,7,5,9,13,7,5,13,10,9
- - -,Loa,2000021565,Enrico Rosa,GK,Sassuolo,ITA,191 cm,80 kg,18,£28K - £80K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,2,3,1,1,4,4,1,3,2,1,9,3,1,4,12,10,14,4,4,14,16,3,9,1,9,7,6,6,9,7,6,16,9,8,1,6,14,5,6,5,7,11,9,12,14,10,11
- - -,Loa,2000098010,Giacomo Stabile,D (C),Inter,ITA,185 cm,75 kg,17,£22K - £65K,£220 p/w,Right,Weak,Very Strong,Determined,Media-friendly,2,1,1,5,5,4,14,2,6,14,7,4,12,2,9,8,8,5,4,14,18,5,8,2,14,6,4,7,6,8,7,14,12,7,4,7,2,3,3,2,3,1,3,3,1,3,4
- - -,Loa,2000141778,Panagiotis Karagiorgis,D (C),AS Roma,CYP,185 cm,74 kg,17,£22K - £70K,£220 p/w,Left,Very Strong,Weak,Balanced,Level-headed,1,1,1,1,6,1,11,4,1,11,7,2,10,6,8,8,5,5,7,13,3,5,8,5,13,5,1,7,11,10,6,9,12,10,9,7,1,1,2,3,1,2,2,2,2,1,3
- - -,Loa,2000024732,Luca Marianucci,D (C),Empoli,ITA,185 cm,74 kg,17,£16K - £50K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,3,4,2,4,4,1,11,4,3,14,8,1,14,7,9,11,7,6,11,8,15,5,3,6,11,6,4,8,9,12,7,13,15,11,5,8,3,3,3,4,1,4,2,1,3,1,2
- - -,Loa,2000023127,Mattia Leoncini,M/AM (RC),Spezia,ITA,180 cm,67 kg,17,£30K - £90K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,7,11,11,7,10,6,6,8,5,5,13,1,8,14,13,8,5,4,6,11,3,13,9,10,7,7,11,11,12,9,7,11,13,11,7,5,1,3,1,1,2,3,2,1,2,2,2
- - -,Loa,2000146883,Francesco Pio Esposito,ST (C),Inter,ITA,189 cm,77 kg,17,£40K - £120K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,6,13,13,12,5,9,6,3,4,6,7,1,7,8,10,1,10,5,11,8,8,5,13,6,5,5,7,12,8,6,9,8,11,12,6,4,3,3,4,1,1,3,2,1,4,2
- - -,Loa,2000124405,Giuseppe Colletta,"DM, M (C)",Torino,ITA,196 cm,79 kg,17,£14K - £45K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,5,2,5,13,5,2,3,5,4,12,2,9,12,11,4,4,5,3,13,11,5,10,7,5,7,9,11,13,9,6,13,17,11,6,6,2,3,1,4,3,3,1,2,3,1,1
- - -,Loa,2000162716,Alessio Lettera,M (C),Parthenope,ITA,179 cm,70 kg,17,£22K - £70K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,3,6,2,7,9,1,4,6,5,6,14,3,9,12,10,6,2,5,7,14,12,7,3,9,8,7,10,12,12,11,7,6,13,10,7,7,3,4,2,2,3,4,2,1,3,1,2
- - -,Yth,2000103696,Niccolò Bracco,ST (C),Spezia,ITA,187 cm,74 kg,17,£20K - £65K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,1,7,10,7,4,11,3,4,4,3,9,1,8,6,4,7,12,2,7,6,8,9,13,4,5,6,5,13,12,6,13,14,13,6,6,1,2,4,1,2,2,2,1,1,2,2
- - -,Loa,2000106615,Marco Dalla Vecchia,M/AM (C),Torino,ITA,169 cm,63 kg,17,£18K - £55K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,9,9,11,8,8,9,7,10,3,10,8,4,11,10,5,8,6,8,8,8,16,14,10,9,8,11,11,14,10,10,8,9,10,10,9,8,2,3,3,4,2,2,1,1,3,1,3
- - -,Yth,2000106624,Riccardo Tamiozzo,ST (C),Inter,ITA,178 cm,67 kg,16,£50K - £140K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Level-headed,7,4,15,9,14,7,14,8,3,3,7,7,4,9,12,15,6,12,5,8,4,9,9,11,5,7,8,8,10,6,8,10,13,7,6,8,1,1,1,3,3,3,1,1,3,3,3
- - -,Loa,2000025371,Andrea Vaiarelli,"M/AM (L), ST (C)",Torino,ITA,177 cm,66 kg,17,£20K - £60K,£220 p/w,Left Only,Very Strong,Very Weak,Balanced,Media-friendly,7,9,13,9,7,6,8,6,6,5,10,3,6,12,7,8,7,5,6,8,6,12,10,9,5,7,5,8,13,9,2,6,12,12,13,6,3,3,3,1,2,3,1,1,2,2,1
- - -,Yth,2000189319,Luca Scarfiello,"AM (LC), ST (C)",Torino,ITA,174 cm,58 kg,15,£110K - £350K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,3,11,13,10,5,7,5,5,5,13,6,2,13,8,6,5,7,7,10,3,13,10,4,3,6,10,8,11,8,7,4,14,11,12,5,2,2,3,3,2,4,1,3,2,4,3
- - -,Loa,2000103889,Daniele Triacca,D/WB (L),Cremonese,ITA,176 cm,66 kg,17,£35K - £110K,£220 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,4,6,7,1,11,1,8,4,7,6,9,4,12,8,9,6,9,6,9,12,14,5,11,5,11,8,8,8,13,9,8,10,14,10,11,7,1,3,3,3,1,3,3,1,3,1,2
- - -,Loa,2000145154,Matous Krulich,ST (C),Torino,CZE,188 cm,78 kg,17,£26K - £75K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,4,2,13,13,13,5,12,5,1,2,6,5,1,11,14,7,5,10,5,10,16,15,8,11,5,5,6,6,11,8,6,10,5,10,7,6,4,1,2,1,3,1,2,2,2,4,2
- - -,Loa,2000098013,Francesco Stante,D (C),Inter,ITA,187 cm,75 kg,17,£35K - £110K,£220 p/w,Right,Reasonable,Very Strong,Fairly Determined,"Outspoken, Media-friendly",1,1,1,3,6,1,13,4,1,13,6,1,11,2,11,11,8,2,6,13,15,5,5,4,13,5,5,6,9,9,6,9,10,11,6,5,3,2,2,3,1,2,1,3,3,1,1
- - -,Loa,2000035396,Jacopo Del Bello,GK,AS Roma,ITA,197 cm,81 kg,17,£18K - £50K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,3,3,3,3,5,7,1,1,1,1,7,2,3,1,7,7,10,5,13,13,13,2,7,3,3,6,5,5,11,11,4,14,14,9,1,6,11,6,10,5,11,8,9,5,13,8,7
- - -,Yth,2000124317,Mattia Boldrini,D (C),AS Roma,ITA,179 cm,68 kg,16,£26K - £75K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,2,1,1,2,6,3,10,3,2,10,6,2,11,5,12,11,8,6,3,13,5,5,1,4,10,5,5,7,13,11,6,6,9,12,12,8,2,2,3,3,2,3,3,3,4,2,3
- - -,Loa,2000097994,Pietro Angelo Itraloni,"DM, M (C)",Inter,ITA,177 cm,69 kg,17,£30K - £95K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,5,6,4,7,12,3,6,6,2,7,10,1,13,10,13,9,7,6,8,10,10,5,3,7,7,8,12,12,14,10,7,6,9,12,7,7,3,3,1,1,2,3,1,2,1,1,3
- - -,Loa,2000097986,Thomas Berenbruch,AM (RL),Inter,ITA,192 cm,77 kg,17,£22K - £65K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,6,10,12,6,9,6,5,5,6,5,10,2,5,12,10,5,4,5,3,13,11,13,7,5,4,7,8,8,13,14,8,16,15,14,5,7,1,1,1,1,2,3,2,1,4,3,3
- - -,Yth,2000024767,Cristian Padula,"AM (RL), ST (C)",AS Roma,ITA,177 cm,63 kg,17,£18K - £55K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,4,6,8,10,10,5,11,6,4,5,8,7,5,10,12,8,11,9,10,8,10,10,4,10,5,10,7,11,10,9,11,12,11,11,10,11,3,1,3,4,2,3,4,1,2,2,1
- - -,Loa,2000025557,Davide Stabile,ST (C),Atalanta,ITA,184 cm,71 kg,17,£24K - £70K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,3,6,10,7,8,5,14,7,1,2,6,3,4,11,6,11,7,11,4,11,10,10,8,8,5,6,6,7,14,12,4,13,15,14,7,7,2,1,2,1,2,1,1,1,2,2,4
- - -,Yth,2000184284,Mattia Mannini,D/WB/M (R),AS Roma,ITA,170 cm,55 kg,15,£160K - £475K,£220 p/w,Right,Weak,Very Strong,Balanced,"Outspoken, Media-friendly",3,7,8,3,9,5,6,5,6,7,8,1,8,8,10,5,7,5,3,12,11,6,10,7,4,7,6,8,13,14,7,4,13,14,7,2,2,2,3,2,1,4,2,4,2,1,2
- - -,Yth,2000184282,Christian Guerrieri,GK,AS Roma,ITA,193 cm,73 kg,16,£35K - £100K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,1,3,1,3,8,1,1,2,1,10,1,1,1,11,4,15,2,12,8,13,3,7,3,9,6,5,4,10,9,6,13,15,7,1,3,10,9,6,5,13,7,11,9,13,5,4
- - -,Yth,2000184281,Matteo Obleac,D (RC),AS Roma,MDA,179 cm,65 kg,16,£40K - £120K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,1,5,5,1,7,1,10,4,4,12,7,6,12,6,13,5,8,3,9,13,10,5,6,4,13,6,4,7,12,13,7,8,13,12,7,5,3,1,3,2,4,3,1,2,3,3,2
- - -,Yth,2000104652,Matteo Fuscaldo,GK,Brianza,ITA,182 cm,68 kg,17,£22K - £65K,£220 p/w,Right,Reasonable,Very Strong,Fairly Determined,"Outspoken, Media-friendly",1,1,3,3,1,6,1,2,1,3,10,4,2,3,12,7,10,6,8,13,16,3,3,3,4,6,5,5,13,12,5,7,14,11,2,4,7,8,8,5,13,10,5,12,11,7,6
- - -,Yth,2000184280,Matteo Plaia,D (C),AS Roma,ITA,191 cm,72 kg,16,£40K - £120K,£220 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,1,1,1,5,6,1,13,4,5,13,6,1,13,5,9,3,8,3,4,12,17,5,8,3,12,5,5,6,13,10,6,13,10,12,4,4,2,2,3,3,3,1,2,1,4,4,3
- - -,Yth,2000184267,Riccardo Polletta,"AM (RC), ST (C)",AS Roma,ITA,187 cm,70 kg,16,£26K - £75K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,4,8,7,7,14,6,8,8,2,2,7,1,6,11,9,6,6,7,7,10,9,10,1,9,2,7,11,8,14,14,3,14,11,14,4,5,2,1,3,2,2,1,4,3,3,2,3
- - -,Yth,2000184266,William Feola,D (C),AS Roma,ITA,184 cm,69 kg,16,£35K - £100K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,3,1,3,1,7,5,9,3,3,12,7,1,14,6,10,9,8,3,7,14,4,5,4,1,11,6,2,7,9,11,7,11,12,9,7,5,2,2,3,2,3,1,1,3,2,3,1
- - -,Yth,2000184265,Mattia Della Rocca,M (C),AS Roma,ITA,175 cm,62 kg,16,£28K - £80K,£220 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,3,1,4,4,12,5,6,6,1,10,9,3,10,14,9,7,1,5,5,14,12,6,4,10,7,7,14,7,14,11,4,7,13,10,9,4,1,3,4,2,3,4,3,2,2,1,2
- - -,Yth,2000184264,Leonardo De Franceschi,GK,AS Roma,ITA,191 cm,74 kg,16,£50K - £140K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,3,1,2,1,6,1,2,3,3,10,3,3,4,13,7,14,3,7,13,5,3,7,3,10,6,5,5,12,7,4,12,9,11,2,5,10,8,11,5,11,7,7,12,13,10,7
- - -,Yth,2000184263,Matteo Cichella,"DM, M (C)",AS Roma,ITA,171 cm,59 kg,16,£35K - £110K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,4,4,2,4,10,6,6,8,6,9,6,1,14,11,10,7,7,4,5,14,9,5,10,7,8,8,7,12,13,10,7,3,12,11,7,4,3,2,2,2,1,1,1,1,1,2,1
- - -,Loa,2000025349,Alessandro Cesari,D/WB (L),Sampdoria,ITA,174 cm,65 kg,17,£20K - £65K,£220 p/w,Left,Very Strong,Weak,Balanced,"Outspoken, Media-friendly",4,6,7,1,9,2,8,2,3,9,7,1,11,9,15,6,9,4,10,15,10,9,10,5,8,8,8,8,12,9,8,10,13,11,6,7,3,3,1,3,1,1,1,3,2,1,3
- - -,Yth,2000184262,Cristiano Carpineti,D/WB (L),AS Roma,ITA,189 cm,72 kg,16,£30K - £90K,£220 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,5,9,6,6,10,1,6,1,7,9,9,3,12,8,5,5,9,8,6,9,8,5,3,6,8,8,7,8,10,14,8,15,14,13,12,6,1,1,2,1,1,2,2,3,1,1,3
- - -,Loa,2000023126,Pietro Aldo Donati,ST (C),Spezia,ITA,185 cm,72 kg,17,£60K - £180K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,6,7,14,14,11,4,11,7,1,6,7,7,3,11,5,12,7,12,5,10,17,10,1,14,4,6,7,7,9,12,7,10,15,11,4,6,3,1,1,3,4,3,3,2,3,2,3
- - -,Yth,2000189329,Nojus Audinis,D (C),Torino,LTU,191 cm,74 kg,16,£95K - £300K,£220 p/w,Either,Strong,Very Strong,Balanced,Media-friendly,2,1,1,4,6,1,13,3,5,9,2,1,13,5,6,4,8,6,4,12,10,5,9,4,13,5,1,6,9,7,6,14,16,8,4,6,2,1,3,1,1,2,3,2,1,1,2
- - -,Yth,2000022288,Federico Marrone,"DM, M (C)",Milan,ITA,183 cm,72 kg,18,£14K - £45K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,7,6,7,11,6,6,7,2,6,13,1,11,7,15,5,7,8,5,14,4,5,7,3,6,8,8,12,14,12,2,7,18,12,7,6,3,1,2,1,1,2,2,2,1,2,4
- - -,Yth,2000024013,Fabrizio Garofalo,"D (RC), WB (R)",Salernitana,ITA,181 cm,72 kg,17,£10K - £30K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,5,6,6,3,4,4,7,5,5,6,7,3,12,6,15,7,8,7,7,13,7,6,2,2,4,6,6,8,10,13,7,7,12,10,13,8,2,2,1,3,2,2,2,3,3,2,3
- - -,Loa,2000108261,Mannah Chiwisa,"DM, M (C)",Atalanta,ZAM,181 cm,76 kg,18,£40K - £120K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,4,5,8,5,9,6,10,7,7,9,11,7,10,9,9,12,9,12,11,11,8,5,8,9,12,13,8,11,10,11,12,11,15,10,12,12,3,1,2,3,1,2,1,1,2,3,1
- - -,Yth,2000189349,Nicolas Albano,M (C),Sampdoria,ITA,178 cm,63 kg,16,£10K - £30K,£220 p/w,Either,Strong,Very Strong,Balanced,Media-friendly,2,1,3,4,12,1,3,7,1,5,7,1,8,12,15,5,2,7,2,12,6,8,9,6,2,5,9,9,7,10,2,4,14,12,5,4,2,1,2,2,3,2,1,4,4,3,4
- - -,Wnt,2000021557,Francesco Martini,D/WB (R),Sassuolo,ITA,170 cm,65 kg,18,£40K - £120K,£220 p/w,Right Only,Weak,Very Strong,Fairly Professional,Level-headed,5,10,7,7,8,4,8,5,11,8,10,7,8,8,8,6,9,7,14,11,12,7,10,10,12,15,7,9,11,10,11,8,12,12,10,8,2,2,3,3,3,1,3,1,3,2,3
- - -,Loa,2000025556,Endri Muhameti,M (C),Atalanta,ALB,181 cm,72 kg,17,£80K - £240K,£220 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,10,9,9,7,9,13,9,12,6,7,12,11,7,10,10,9,10,11,8,8,9,11,9,12,9,13,10,9,10,11,12,10,11,11,10,9,3,4,1,1,1,1,2,2,1,1,1
- - -,Loa,2000021408,Elia Boseggia,GK,Verona,ITA,182 cm,71 kg,18,£12K - £35K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,1,2,2,2,3,6,1,2,1,3,7,2,2,1,5,7,9,3,9,13,14,3,11,2,6,6,5,5,7,9,1,10,13,7,1,2,11,11,7,5,13,13,9,14,12,8,7
- - -,Loa,43606609,Andrea Arpini,"D (RC), WB (R)",Cremonese,ITA,183 cm,73 kg,19,£22K - £65K,£350 p/w,Either,Strong,Very Strong,Balanced,Media-friendly,5,8,5,5,8,5,7,5,2,5,8,1,10,5,15,7,9,6,7,13,2,5,3,4,8,4,7,8,12,12,7,7,15,13,6,6,1,3,1,2,3,1,1,3,1,2,2
- - -,Loa,2000025525,Tommaso Bertini,GK,Atalanta,ITA,195 cm,82 kg,18,£26K - £75K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,3,1,1,2,1,5,1,2,2,2,7,2,3,1,6,6,9,6,9,12,3,3,3,2,10,6,5,5,6,12,6,15,12,4,5,5,12,4,7,5,11,9,10,12,13,13,8
- - -,Yth,2000184653,Thiago Verardi,GK,Bologna,ITA,190 cm,73 kg,16,£28K - £80K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,3,1,2,6,4,1,1,2,1,8,1,1,3,5,4,8,2,13,3,7,3,11,2,7,7,6,5,8,17,7,13,12,8,1,4,9,7,10,10,14,7,13,12,14,9,13
- - -,Loa,2000082783,Óliver Steinar Guðmundsson,M (C),Atalanta,ISL,189 cm,80 kg,18,£24K - £70K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,8,7,9,6,9,7,12,9,8,7,12,8,7,9,7,9,5,8,12,9,10,7,7,9,12,13,11,7,8,8,11,13,9,11,9,8,3,3,2,1,1,1,2,1,4,3,3
- - -,Loa,2000123796,Piotr Pardel,GK,Atalanta,POL,186 cm,71 kg,17,£30K - £95K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,1,2,2,1,7,1,3,2,3,5,1,3,4,9,10,9,5,10,12,10,2,7,3,12,6,5,5,3,15,6,8,16,7,2,3,11,10,4,5,13,9,8,7,13,11,8
- - -,Wnt,2000023982,Nicolò Cocetta,D (C),Udinese,ITA,193 cm,83 kg,18,£26K - £75K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,1,1,3,6,7,1,12,2,4,6,7,5,12,5,8,13,9,7,6,13,6,5,5,6,12,6,4,7,13,9,7,12,13,11,8,9,3,1,2,2,1,4,3,4,3,2,2
