Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,Yth,2000055619,Jack Butterfill,ST (C),Leicester,ENG,"5'9""",65 kg,17,£9K - £26K,£150 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,4,5,11,14,7,2,5,5,5,1,7,7,5,9,13,7,2,7,6,9,3,8,4,5,5,5,5,7,14,10,6,7,15,10,7,6,3,3,1,3,2,3,3,3,1,1,1
- - -,,29010506,Marc Albrighton,WB/M/AM (RL),Leicester,ENG,"5'9""",74 kg,31,£8M - £24M,"£65,000 p/w",Right,Weak,Very Strong,Fairly Professional,Reserved,15,17,13,12,14,12,5,10,7,8,14,10,12,13,14,12,14,12,16,10,14,12,10,13,14,17,14,18,12,12,11,6,15,12,16,9,2,2,1,1,2,2,1,3,3,1,2
- - -,,2000048960,Sammy Braybrooke,"DM, M/AM (C)",Leicester,ENG,"5'7""",63 kg,17,£3.3M - £9.8M,"£1,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,7,7,8,6,10,7,7,10,2,8,12,4,10,10,5,7,8,11,5,11,5,12,12,11,10,5,12,11,9,12,8,4,14,10,11,7,2,3,1,1,2,1,1,2,2,4,1
- - -,Yth,2000048959,Brandon Cover,M/AM (C),Leicester,ENG,"6'2""",76 kg,17,£130K - £375K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,6,4,10,11,9,7,2,7,2,9,14,6,9,12,15,8,8,5,9,11,12,14,2,5,6,7,8,12,14,10,14,8,13,11,7,7,1,3,2,3,1,1,1,1,3,3,2
- - -,,28127212,Iestyn Hughes,D (R),Leicester,WAL,"5'11""",70 kg,18,£26K - £75K,"£2,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,3,8,6,4,12,3,6,5,5,9,11,7,12,11,14,10,12,9,9,8,10,6,5,9,9,10,4,12,12,9,8,8,14,13,12,8,3,3,2,2,2,2,2,2,3,1,2
- - -,Yth,2000108502,Ben Grist,"D (C), DM, M (C)",Leicester,ENG,"6'2""",74 kg,16,£230K - £700K,£150 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,2,1,4,2,12,5,7,7,5,7,5,1,13,7,10,9,7,6,6,13,15,5,7,3,10,7,7,12,12,10,2,12,10,9,12,6,2,1,2,3,2,1,2,1,2,2,3
- - -,,28106342,Kiernan Dewsbury-Hall,"DM, M/AM (C)",Leicester,ENG,"5'8""",70 kg,22,£14M - £42M,"£20,000 p/w",Left,Very Strong,Reasonable,Fairly Loyal,Media-friendly,13,12,12,12,14,13,8,13,5,9,14,10,12,13,13,12,12,13,12,11,14,12,11,13,12,14,15,15,12,15,11,7,12,12,16,11,2,1,2,3,3,2,1,3,3,1,2
- - -,Yth,2000110429,Tyler Weeks,GK,Leicester,ENG,"6'2""",71 kg,16,£14K - £40K,£150 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,3,2,3,3,1,4,1,1,2,3,7,1,1,4,7,4,9,5,7,12,16,2,4,3,6,5,4,4,10,8,5,14,15,8,2,5,13,7,6,5,7,8,9,7,13,8,5
- - -,Inj,29140167,James Justin,"D (RLC), WB (RL)",Leicester,ENG,"6'0""",80 kg,23,£24M - £73M,"£100,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Level-headed,9,11,13,5,11,9,12,8,11,13,12,6,12,12,12,12,11,12,12,12,16,7,8,10,13,14,11,15,15,13,11,12,12,15,16,12,2,1,2,3,1,3,3,4,1,3,3
- - -,Yth,2000048961,Joe Wormleighton,"D/M (R), AM (LC)",Leicester,ENG,"5'10""",66 kg,17,£16K - £50K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,5,7,5,7,7,8,4,9,6,9,8,3,12,7,10,8,8,9,9,9,6,10,12,10,10,9,6,10,10,10,4,9,15,10,6,5,2,1,3,2,2,1,3,2,2,1,1
- - -,Yth,2000128616,Dillon Addai,GK,Leicester,ENG,"6'3""",71 kg,16,£14K - £40K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,3,3,3,1,7,1,2,2,3,2,2,2,1,5,5,12,1,11,12,13,3,5,2,5,4,3,3,10,10,1,13,14,12,1,4,12,6,8,5,9,7,5,13,8,10,6
- - -,,28093567,James Maddison,M/AM (LC),Leicester,ENG,"5'9""",73 kg,24,£25M - £74M,"£110,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Level-headed,12,13,16,14,15,12,5,13,4,7,16,15,11,16,8,12,12,15,12,14,14,16,13,14,10,12,16,13,13,16,17,8,12,12,13,8,1,2,2,2,1,1,2,2,1,2,3
- - -,Yth,2000102838,Jack Lewis,"DM, M (C)",Leicester,ENG,"6'1""",70 kg,16,£18K - £50K,£150 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,5,3,4,3,10,1,6,6,5,7,11,3,13,9,8,7,6,7,4,9,4,5,5,6,7,6,11,10,8,10,4,13,10,10,8,5,2,1,2,3,1,3,3,2,3,3,3
- - -,Yth,2000135732,Amani Richards,"AM (RLC), ST (C)",Leicester,ENG,"5'10""",59 kg,16,£1.4M - £4.3M,£150 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,9,8,11,12,9,9,6,11,7,2,6,2,2,10,14,6,5,9,5,6,14,7,5,10,2,9,9,9,14,12,7,7,14,13,8,6,2,1,4,2,1,2,1,2,2,2,1
- - -,Yth,2000023539,Jesper Kutshienza,D (RC),Leicester,ENG,"5'11""",69 kg,18,£14K - £45K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,4,7,9,1,11,1,8,6,6,5,12,3,11,8,9,9,3,5,8,14,8,6,11,6,5,13,3,11,7,10,14,7,15,10,6,4,1,1,2,2,2,3,1,2,2,1,1
- - -,Yth,28127126,Bailey Aisthorpe,D (L),Leicester,ENG,"5'10""",69 kg,18,£18K - £50K,£150 p/w,Left,Very Strong,Fairly Strong,Balanced,Level-headed,1,3,3,1,6,1,6,4,5,8,7,1,9,6,7,8,8,5,6,13,6,5,8,3,4,7,3,6,13,14,6,5,7,13,7,5,1,1,2,3,3,1,2,3,3,3,4
- - -,Wnt,18077264,Youri Tielemans,"DM, M/AM (C)",Leicester,BEL,"5'9""",72 kg,24,£38M - £113M,"£120,000 p/w",Right,Fairly Strong,Very Strong,Fairly Ambitious,Level-headed,11,13,13,12,16,12,9,13,3,11,18,15,12,17,13,16,12,16,12,16,14,15,14,15,12,14,18,15,12,14,12,8,16,10,13,10,2,1,3,4,2,3,2,1,2,4,2
- - -,Yth,2000055620,Cody Read,D (C),Leicester,ENG,"5'11""",68 kg,17,£8K - £24K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,1,1,1,5,6,1,14,5,5,6,6,2,8,1,8,11,7,3,7,11,4,5,1,3,13,5,2,6,11,9,6,7,11,12,5,4,2,3,3,3,3,4,1,3,3,3,3
- - -,Yth,2000083009,Kartell Dawkins,"DM, M (C)",Leicester,ENG,"5'7""",59 kg,17,£18K - £50K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,1,4,4,12,5,6,7,1,7,13,3,12,10,8,8,7,6,7,10,6,5,10,7,8,7,6,5,10,12,7,5,12,10,7,2,3,1,1,2,1,3,2,3,3,3,1
- - -,Yth,2000120220,Freddie Cook,D (C),Leicester,ENG,"6'3""",75 kg,16,£50K - £150K,£150 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,2,2,1,1,6,1,11,5,5,12,6,1,11,5,14,6,8,2,8,8,17,5,1,2,12,5,2,6,12,9,6,12,11,11,6,8,2,3,3,4,3,2,2,1,1,1,2
- - -,Yth,2000108364,James McConnell,"M (RC), AM (C)",Liverpool,ENG,"5'10""",63 kg,16,£55K - £170K,£150 p/w,Right Only,Weak,Very Strong,Driven,Media-friendly,5,7,6,5,13,6,5,8,1,6,10,4,6,10,10,5,8,4,5,14,18,12,5,7,3,7,12,11,13,9,14,8,7,9,8,3,3,1,3,1,2,1,3,4,2,2,1
- - -,,28121434,Jack Bearne,"AM (RLC), ST (C)",Liverpool,ENG,"5'6""",64 kg,19,£22K - £65K,£775 p/w,Left,Very Strong,Fairly Strong,Balanced,Media-friendly,8,10,13,7,11,8,6,9,4,6,8,5,6,10,5,7,5,11,7,7,5,11,1,8,6,11,10,10,13,10,13,5,12,11,7,5,1,2,3,1,2,3,2,3,1,2,2
- - -,Set,2000027710,Mateusz Musia?owski,"AM (RLC), ST (C)",Liverpool,POL,"5'5""",56 kg,17,£250K - £800K,£775 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,7,14,13,12,6,8,7,6,1,8,6,4,12,5,8,2,13,4,8,13,12,5,11,4,7,8,8,14,14,11,3,12,12,3,4,2,2,1,3,2,2,3,3,3,3,3
- - -,Lst,45064891,Takumi Minamino,"M (C), AM (RLC), ST (C)",Liverpool,JPN,"5'9""",68 kg,26,£16.5M,"£75,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,10,12,14,13,14,10,7,11,5,8,14,10,7,15,11,13,12,12,14,11,14,15,7,14,8,14,13,14,14,16,14,8,14,14,13,7,3,2,2,1,4,2,2,1,3,1,3
- - -,Set,55083779,Diogo Jota,"AM (RL), ST (C)",Liverpool,POR,"5'10""",73 kg,24,£25M - £75M,"£120,000 p/w",Right,Fairly Strong,Very Strong,Spirited,Evasive,7,12,16,15,14,10,15,13,4,7,13,10,8,15,14,14,12,14,13,14,17,17,5,15,9,13,13,14,16,16,13,11,14,15,13,10,2,1,2,2,4,1,1,2,1,3,2
- - -,,28127162,Sean Wilson,D/WB (R),Liverpool,ENG,"5'11""",75 kg,18,£1K - £3K,£775 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,8,6,4,3,11,3,8,6,6,8,10,2,14,10,11,11,4,8,11,13,12,6,3,4,12,7,10,10,10,10,10,10,15,9,7,11,1,1,2,3,4,1,2,3,3,1,2
- - -,Wnt,28121438,Leighton Clarkson,"DM, M (C)",Liverpool,ENG,"5'9""",62 kg,19,£750K - £2.3M,"£2,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,12,10,10,7,14,13,5,10,4,9,15,10,10,14,11,11,10,13,11,11,11,11,10,10,11,12,13,12,12,13,13,6,11,11,14,6,3,1,2,2,3,3,2,1,1,1,3
- - -,Yth,2000108360,Terence Miles,"D (RC), DM",Liverpool,ENG,"6'0""",70 kg,16,£75K - £220K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,8,6,7,6,7,10,7,1,10,12,7,13,8,10,6,9,12,7,9,10,5,11,8,14,9,10,10,10,6,9,8,10,9,7,6,2,3,3,3,2,1,2,1,1,3,1
- - -,,85100467,Sadio Mané,"AM (RLC), ST (C)",Liverpool,SEN,"5'9""",69 kg,29,£56M - £169M,"£200,000 p/w",Right,Reasonable,Very Strong,Spirited,"Evasive, Unflappable",7,14,16,14,17,8,13,12,3,10,14,10,7,17,10,15,11,14,14,14,15,16,8,14,11,15,14,15,18,16,16,11,17,18,14,11,2,2,1,1,3,3,2,3,3,1,1
- - -,Wnt,28115784,Tom Clayton,"D (LC), DM",Liverpool,SCO,"5'11""",77 kg,20,£45K - £130K,"£2,500 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,6,8,7,5,11,5,11,6,7,11,9,7,12,9,12,12,12,11,11,11,11,5,12,9,12,10,5,11,11,8,12,10,11,11,12,11,1,3,3,4,2,1,3,2,3,3,2
- - -,Inj,28127163,Thomas Hill,M/AM (RLC),Liverpool,ENG,"5'8""",69 kg,18,£110K - £325K,"£2,500 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,6,6,7,9,10,6,6,5,6,6,8,5,8,8,15,4,6,10,8,10,6,8,9,10,5,12,8,12,10,7,9,1,8,11,12,8,1,2,3,1,3,2,1,3,1,1,1
- - -,,28104130,Caoimhin Kelleher,GK,Liverpool,IRL,"6'2""",82 kg,22,£6.8M - £20M,"£30,000 p/w",Right,Weak,Very Strong,Fairly Determined,Level-headed,4,3,2,1,13,5,3,2,2,1,12,3,1,13,8,13,13,14,13,12,15,1,11,3,13,13,8,12,13,14,13,13,13,12,10,11,13,11,10,8,14,12,14,11,16,12,11
- - -,,28115785,Elijah Dixon-Bonner,"DM, M/AM (C)",Liverpool,ENG,"6'2""",83 kg,20,£24K - £70K,"£2,500 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,8,10,11,10,12,9,10,8,6,8,11,9,9,12,15,9,7,12,7,8,11,9,11,8,8,11,9,12,12,11,9,13,10,12,11,11,3,2,2,3,3,1,2,2,3,1,3
- - -,Wnt,91018389,Joël Matip,D (C),Liverpool,CMR,"6'5""",90 kg,29,£33M - £98M,"£140,000 p/w",Right,Weak,Very Strong,Fairly Professional,Reserved,4,6,15,5,14,4,16,5,7,15,15,5,15,14,15,16,14,15,16,15,14,11,8,11,17,15,11,15,14,14,12,16,13,14,15,14,2,2,3,1,1,3,3,4,3,2,2
- - -,Yth,2000049218,Lee Jonas,D (C),Liverpool,ENG,"5'9""",63 kg,16,£85K - £250K,£150 p/w,Right,Weak,Very Strong,Balanced,Level-headed,5,7,3,3,9,2,11,4,5,10,10,3,16,4,9,11,9,10,8,8,13,5,9,9,10,9,8,10,7,8,10,8,15,9,9,7,2,3,4,2,1,2,3,2,1,2,2
- - -,,2000049214,Oakley Cannonier,ST (C),Liverpool,ENG,"5'7""",57 kg,17,£130K - £375K,£775 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,5,8,13,14,4,6,8,1,6,5,3,4,9,7,8,6,12,4,11,8,10,1,11,6,7,4,8,14,9,7,5,6,14,8,2,2,1,1,1,1,2,1,2,3,1,2
- - -,Wnt,28127164,Tyler Morton,"DM, M (C)",Liverpool,ENG,"5'9""",69 kg,18,£4M - £12M,"£2,500 p/w",Right Only,Weak,Very Strong,Spirited,"Evasive, Reserved",9,7,11,9,14,12,8,11,5,11,14,11,9,13,9,13,9,13,12,12,13,12,11,11,12,14,14,13,12,10,9,9,11,12,11,7,2,2,1,3,3,1,2,3,3,2,2
- - -,,2000049213,Harvey Blair,"AM (RL), ST (C)",Liverpool,ENG,"5'10""",71 kg,17,£120K - £350K,"£2,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,6,7,12,9,14,6,5,5,2,6,14,7,3,9,5,6,4,11,5,9,11,8,7,11,4,6,4,8,14,11,7,8,8,13,4,9,1,3,3,4,3,2,3,3,1,1,1
- - -,Yth,2000047196,Bobby Clark,"M (C), AM (RLC)",Liverpool,ENG,"5'10""",64 kg,16,£500K - £1.5M,£150 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,7,9,7,9,15,4,8,5,7,4,9,4,9,15,11,9,8,8,8,15,4,13,4,14,4,14,10,9,6,9,5,6,12,9,7,4,1,1,3,1,1,1,2,1,4,3,1
- - -,,28127168,Max Woltman,"AM (RLC), ST (C)",Liverpool,ENG,"5'8""",64 kg,17,£85K - £250K,£775 p/w,Right Only,Weak,Very Strong,Determined,Level-headed,8,10,13,10,11,8,8,8,6,5,8,5,3,11,15,8,8,5,10,8,18,12,6,9,4,14,5,14,12,12,14,7,10,11,11,5,2,2,1,1,1,3,1,3,1,3,2
- - -,,28115788,Curtis Jones,"M (C), AM (LC)",Liverpool,ENG,"6'1""",75 kg,20,£20M - £61M,"£45,000 p/w",Right,Reasonable,Very Strong,Spirited,"Evasive, Unflappable",12,13,16,12,16,11,9,13,7,11,14,13,9,15,11,14,11,15,14,13,15,15,11,14,10,15,14,14,14,15,14,9,12,13,13,11,2,3,2,3,3,1,1,1,2,4,2
- - -,,28046572,Alex Oxlade-Chamberlain,M/AM (RC),Liverpool,ENG,"5'9""",72 kg,27,£14.5M - £44M,"£125,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,12,14,15,13,15,11,9,14,12,11,15,12,11,16,11,13,12,14,14,13,16,15,9,15,12,15,14,14,14,15,15,9,13,15,14,14,4,2,3,4,3,1,2,1,3,2,3
- - -,Yth,2000108352,Charlie Hayes-Green,"D (C), DM",Liverpool,ENG,"6'0""",68 kg,16,£20K - £60K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,4,7,3,4,10,7,8,4,3,9,10,3,14,7,11,6,5,9,4,7,4,5,5,7,13,7,10,9,6,9,9,11,9,9,7,4,2,2,2,1,2,1,3,2,4,1,1
- - -,Yth,2000108358,Callum Scanlon,D/WB/M (L),Liverpool,ENG,"5'6""",55 kg,16,£150K - £450K,£150 p/w,Left Only,Very Strong,Weak,Balanced,Level-headed,3,6,8,4,8,6,6,5,6,7,8,3,11,8,13,6,7,6,6,10,4,5,9,7,6,13,8,12,13,13,7,4,11,11,8,3,1,1,1,4,2,3,2,2,1,3,2
- - -,,85140676,Naby Keïta,"DM, M (C)",Liverpool,GUI,"5'8""",64 kg,26,£19.5M - £58M,"£130,000 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Media-friendly,8,11,16,11,13,10,7,11,6,12,14,9,13,16,13,17,12,14,13,14,14,15,7,16,14,16,15,15,15,17,16,8,12,13,17,11,3,4,2,1,4,3,3,4,3,1,3
- - -,Inj,37024025,Virgil van Dijk,D (C),Liverpool,NED,"6'4""",92 kg,29,£58M - £174M,"£240,000 p/w",Right,Reasonable,Very Strong,Driven,"Unflappable, Media-friendly",3,5,13,8,17,12,18,7,8,16,16,7,17,15,17,17,15,16,17,17,18,12,17,8,17,14,14,12,15,12,15,17,17,16,14,17,3,1,3,3,1,3,1,1,3,1,1
- - -,Set,2000017534,Fabian Mrozek,GK,Liverpool,POL,"6'2""",73 kg,17,£26K - £75K,£775 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,1,2,3,3,8,2,1,1,2,3,4,2,3,7,12,6,7,8,10,7,8,3,11,1,6,8,7,7,9,7,8,12,9,8,5,6,14,10,11,5,15,8,7,9,11,9,10
- - -,Set,18045347,Divock Origi,"AM (L), ST (C)",Liverpool,BEL,"6'1""",75 kg,26,£9.4M - £28M,"£80,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Reserved,5,11,15,13,16,9,13,12,6,7,13,13,8,15,12,12,11,15,12,11,10,15,7,14,7,13,12,15,14,14,15,14,14,15,13,16,3,3,2,1,3,4,1,4,1,1,4
- - -,Set,2000049217,Melkamu Frauendorf,AM (RL),Liverpool,GER,"5'9""",67 kg,17,£150K - £475K,£775 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,9,9,4,11,5,3,7,5,7,10,2,7,11,13,5,3,7,7,6,6,13,13,7,2,14,7,9,13,8,7,8,14,12,12,8,1,1,2,2,1,3,1,1,3,3,1
- - -,Inj,28104124,Trent Alexander-Arnold,"D/WB (R), M (C)",Liverpool,ENG,"5'11""",70 kg,22,£65M - £196M,"£160,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,15,17,12,10,16,14,10,11,14,12,16,12,13,17,15,14,13,15,13,14,16,14,13,14,12,16,16,15,14,14,14,11,15,14,14,12,1,3,1,1,4,2,2,3,1,4,2
- - -,,28005568,Jordan Henderson,"DM, M (C)",Liverpool,ENG,"6'0""",80 kg,31,Not for Sale,"£190,000 p/w",Right Only,Weak,Very Strong,Model Citizen,Unflappable,12,13,12,8,15,10,11,10,7,15,15,10,14,14,15,16,16,15,17,15,19,11,19,14,15,18,14,18,13,13,14,13,17,14,18,15,1,2,2,3,3,1,3,2,2,2,1
- - -,Wnt,28127159,Billy Koumetio,D (C),Liverpool,FRA,"6'6""",104 kg,18,£350K - £1.1M,£775 p/w,Left,Very Strong,Fairly Strong,Balanced,Media-friendly,7,5,11,5,13,8,13,6,2,12,12,7,12,12,9,12,9,12,7,9,5,5,11,7,9,8,9,9,12,9,9,14,10,13,5,14,2,1,3,3,1,3,1,2,2,3,2
- - -,,5106363,James Milner,"WB (RL), DM, M (RLC)",Liverpool,ENG,"5'9""",70 kg,35,£1.2M - £3.5M,"£150,000 p/w",Right,Reasonable,Very Strong,Model Citizen,Unflappable,13,13,10,11,15,10,9,7,13,13,14,16,13,14,15,14,17,14,15,14,19,12,17,12,13,18,12,18,11,11,14,9,18,11,17,15,2,2,1,2,2,1,4,2,3,2,2
- - -,,29233143,Harvey Elliott,"M (C), AM (RLC)",Liverpool,ENG,"5'7""",64 kg,18,£16M - £48M,"£20,000 p/w",Left Only,Very Strong,Weak,Fairly Ambitious,Level-headed,12,15,15,10,17,12,4,10,4,7,15,11,8,16,14,14,11,15,12,13,14,15,5,15,8,13,16,14,12,13,16,5,9,13,12,11,2,3,2,3,1,2,1,1,3,1,1
- - -,,28121439,Fidel O'Rourke,"AM (RL), ST (C)",Liverpool,ENG,"5'10""",73 kg,19,£16K - £50K,£775 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,4,6,8,9,9,6,8,7,4,6,6,2,1,5,15,8,10,8,6,10,4,5,12,7,6,14,8,11,13,10,7,9,6,14,12,6,3,1,1,1,1,3,2,1,2,1,2
- - -,Loa,19376885,Marcelo Pitaluga,GK,Liverpool,BRA,"6'3""",78 kg,18,£160K - £475K,"£2,500 p/w",Right,Weak,Very Strong,Fairly Loyal,Media-friendly,3,3,1,2,8,5,3,2,1,3,9,2,3,4,15,10,8,10,12,6,12,12,8,1,10,10,9,9,11,13,5,13,14,11,6,6,12,10,11,12,12,15,11,13,12,5,13
- - -,,2000049216,Harvey Davies,GK,Liverpool,ENG,"6'2""",74 kg,17,£100K - £300K,£775 p/w,Left Only,Very Strong,Weak,Fairly Determined,Level-headed,2,1,2,2,1,4,1,3,3,1,8,2,2,3,13,5,5,7,13,14,16,1,7,1,7,7,6,6,8,12,3,10,15,8,3,5,12,13,8,5,7,9,10,12,14,7,11
- - -,,2000049220,Luca Stephenson,"DM, M (C)",Liverpool,ENG,"5'11""",73 kg,17,£90K - £275K,£775 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,7,3,2,13,6,6,8,3,6,11,5,13,9,15,8,4,7,10,10,5,5,11,5,11,13,6,12,11,8,7,9,15,11,8,11,1,2,3,4,2,2,4,2,4,1,2
- - -,,28127160,James Norris,"D/WB (L), M (LC), AM (L)",Liverpool,ENG,"5'6""",62 kg,18,£190K - £550K,"£2,500 p/w",Left Only,Very Strong,Very Weak,Balanced,Media-friendly,8,11,8,9,10,8,8,5,8,7,8,10,8,9,11,7,9,10,9,7,9,7,5,7,8,11,6,10,13,11,5,4,11,12,10,5,2,2,2,2,3,2,2,1,1,1,2
- - -,Loa,28115793,Rhys Williams,D (C),Liverpool,ENG,"6'5""",88 kg,20,£7.8M - £24M,"£12,000 p/w",Right Only,Weak,Very Strong,Balanced,Level-headed,3,6,10,7,11,6,16,5,11,13,13,5,12,11,11,12,14,11,10,12,14,6,9,7,13,13,9,13,10,11,10,16,11,11,12,12,1,1,2,4,2,2,1,2,2,2,4
- - -,,19068857,Roberto Firmino,"AM (RLC), ST (C)",Liverpool,BRA,"5'11""",76 kg,29,£37M - £110M,"£180,000 p/w",Right,Weak,Very Strong,Spirited,Unflappable,8,12,14,11,17,8,13,10,7,13,14,11,13,18,13,16,12,17,13,13,14,17,7,15,14,18,17,18,13,15,17,10,17,13,16,14,3,1,3,1,3,3,2,2,3,1,2
- - -,,2000049215,Luke Chambers,"D (LC), WB (L)",Liverpool,ENG,"5'10""",67 kg,17,£150K - £475K,£775 p/w,Left Only,Very Strong,Weak,Spirited,Media-friendly,5,11,8,4,12,2,10,4,7,10,5,5,11,9,11,9,8,9,7,13,11,8,10,6,5,7,3,10,13,12,5,8,12,14,8,5,1,2,3,2,1,3,1,3,2,2,3
- - -,Yth,28127158,Oscar Kelly,GK,Liverpool,ENG,"5'11""",83 kg,18,£6K - £18K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,4,3,1,1,1,5,1,2,2,3,7,3,1,1,8,5,5,5,11,14,12,3,4,3,6,7,6,6,7,12,7,8,8,5,2,4,4,8,7,5,12,5,7,5,13,9,6
- - -,Yth,2000108361,Niall Osborne,D/WB (R),Liverpool,ENG,"5'10""",64 kg,16,£30K - £95K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,7,5,6,2,8,4,7,4,7,6,5,1,12,8,5,6,8,5,7,11,13,5,2,4,5,14,6,9,13,13,8,7,9,12,6,5,2,3,3,2,1,1,1,1,3,1,1
- - -,Yth,2000086809,Kaide Gordon,AM (RL),Liverpool,ENG,"5'10""",59 kg,16,£15M - £45M,£150 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,8,11,13,10,12,11,10,10,6,7,9,5,7,13,14,9,7,11,7,8,8,12,6,8,5,7,10,11,14,12,9,5,15,13,7,6,2,1,1,3,1,2,4,4,2,1,2
- - -,,19058734,Alisson,GK,Liverpool,BRA,"6'3""",91 kg,28,£93M - £280M,"£190,000 p/w",Right,Reasonable,Very Strong,Professional,Unflappable,3,3,10,3,15,2,7,1,1,1,15,5,3,14,12,17,14,17,15,15,19,13,11,12,18,11,11,15,14,15,16,13,17,13,12,15,15,13,14,12,16,15,17,14,17,16,14
- - -,,98028755,Mohamed Salah,"AM (RL), ST (C)",Liverpool,EGY,"5'9""",72 kg,29,£73M - £218M,"£225,000 p/w",Left,Very Strong,Weak,Light-Hearted,Unflappable,12,14,17,18,16,12,10,13,6,7,15,17,7,17,10,16,11,15,15,15,16,15,10,18,9,15,17,15,18,16,18,8,17,18,15,15,2,3,4,2,2,2,3,3,2,1,3
- - -,,76049803,Luis Díaz,M/AM (L),Liverpool,COL,"5'11""",70 kg,24,£42M - £127M,"£115,000 p/w",Right,Fairly Strong,Very Strong,Spirited,Media-friendly,9,9,19,15,18,10,10,13,6,6,14,11,8,18,13,13,11,14,12,13,15,19,8,15,9,10,13,13,17,17,14,10,15,16,13,10,2,1,1,2,1,3,3,3,1,3,2
- - -,Set,36096824,Kostas Tsimikas,D/WB (L),Liverpool,GRE,"5'9""",67 kg,25,£12M - £35M,"£65,000 p/w",Left Only,Very Strong,Weak,Resolute,Reserved,13,15,15,6,15,10,8,9,12,14,15,10,14,14,13,15,14,15,15,14,17,13,7,13,13,15,13,15,15,14,13,9,14,15,14,11,3,3,3,1,3,2,1,3,1,2,2
- - -,,48037822,Ibrahima Konaté,D (C),Liverpool,FRA,"6'4""",95 kg,22,£27M - £81M,"£70,000 p/w",Right,Reasonable,Very Strong,Ambitious,"Unflappable, Media-friendly",3,5,13,7,14,5,14,5,10,14,13,7,14,12,13,13,16,14,13,13,13,6,11,6,13,13,9,13,13,12,16,17,14,16,12,17,2,1,2,4,1,2,1,1,2,1,1
- - -,Yth,2000108265,Luke Hewitson,GK,Liverpool,ENG,"6'1""",69 kg,16,£18K - £55K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,2,3,2,1,1,2,1,1,2,1,7,1,3,4,14,6,8,3,10,13,1,1,3,2,11,5,3,4,9,11,1,10,11,12,3,4,7,9,6,5,9,8,10,12,9,12,5
- - -,Inj,28127161,Jarell Quansah,D (RC),Liverpool,ENG,"6'6""",87 kg,18,£80K - £240K,£775 p/w,Right Only,Very Weak,Very Strong,Balanced,Level-headed,3,5,8,4,12,1,14,4,3,11,8,5,12,9,8,10,8,11,9,9,13,5,13,4,9,9,9,10,12,10,8,14,13,12,11,10,1,1,3,1,2,2,3,2,1,3,1
