Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,,28127067,Paul Appiah,D (C),Leicester,NED,191 cm,86 kg,19,£90K - £275K,"£1,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,5,6,6,8,10,4,11,7,6,9,10,5,12,7,10,9,12,7,12,6,13,5,8,4,8,12,8,10,15,7,12,13,17,14,7,14,1,2,4,1,1,3,3,3,2,2,1
- - -,,2000108376,Isaac Mabaya,"D/WB (R), DM, M (C)",Liverpool,ENG,183 cm,86 kg,17,£325K - £950K,£775 p/w,Right Only,Weak,Very Strong,Fairly Determined,Level-headed,8,10,9,4,10,8,8,7,5,10,10,3,10,11,8,6,9,9,10,6,15,6,4,9,10,9,6,10,12,6,13,12,13,15,8,12,1,3,2,2,2,2,3,1,1,2,2
- - -,Yth,2000109354,Isaac Smith,D (C),Man City,ENG,187 cm,71 kg,16,£425K - £1.3M,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,6,12,8,13,1,11,6,6,7,8,3,13,9,11,13,10,9,11,8,14,5,9,8,9,9,5,11,13,11,10,13,14,11,9,6,1,2,3,2,1,3,2,1,2,2,2
- - -,,2000118386,Divin Mubama,ST (C),West Ham,ENG,190 cm,78 kg,17,£500K - £1.5M,£600 p/w,Left,Very Strong,Weak,Balanced,Level-headed,7,8,14,10,9,7,12,8,4,7,5,4,2,6,6,10,6,10,8,8,6,5,9,7,7,13,6,11,13,6,12,13,15,15,14,10,1,2,2,2,1,1,3,2,2,2,3
- - -,,2000013451,Jadan Raymond,"M (C), AM (RC)",Crystal Palace,WAL,176 cm,60 kg,18,£20K - £60K,£900 p/w,Left,Very Strong,Weak,Balanced,Level-headed,10,8,10,8,10,10,7,8,4,6,10,9,5,11,6,8,4,9,9,11,11,10,5,10,7,14,9,10,12,11,10,8,14,11,8,6,1,3,3,3,2,1,3,2,2,3,2
- - -,,2000048047,Owen Goodman,GK,Crystal Palace,ENG,184 cm,78 kg,18,£40K - £110K,£600 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,5,3,3,2,8,6,7,2,2,3,7,2,1,7,14,9,12,8,9,9,10,4,7,3,9,9,6,10,9,12,10,13,13,8,9,10,12,10,9,7,10,11,10,13,11,8,10
- - -,,28127074,Seb Revan,D (LC),Aston Villa,ENG,176 cm,70 kg,18,£45K - £130K,"£1,000 p/w",Left,Very Strong,Weak,Balanced,Media-friendly,6,9,8,4,9,4,6,3,9,9,10,2,10,10,8,9,7,8,8,9,3,7,5,10,8,10,9,11,13,12,10,6,11,12,11,8,1,3,2,3,1,3,3,3,1,2,3
- - -,Loa,28127114,Reece Welch,D (C),Everton,ENG,191 cm,79 kg,18,£500K - £1.6M,"£2,000 p/w",Right,Weak,Very Strong,Determined,Media-friendly,2,4,6,6,9,3,11,6,2,13,8,3,10,3,8,9,9,9,5,13,18,5,5,5,12,6,2,7,13,13,7,14,14,13,12,8,1,2,2,4,2,2,1,3,2,2,3
- - -,,2000048053,Ademola Ola-Adebomi,"AM (R), ST (C)",Crystal Palace,ENG,189 cm,80 kg,18,£55K - £170K,£600 p/w,Left,Very Strong,Fairly Strong,Balanced,Level-headed,6,6,9,8,9,6,9,7,4,6,8,8,4,10,13,6,8,8,7,9,14,14,8,7,6,9,7,10,14,9,9,14,11,13,11,9,3,1,4,1,1,1,2,1,1,1,4
- - -,,28127117,Liam Higgins,D/WB/M/AM (R),Everton,WAL,169 cm,60 kg,19,£70K - £210K,£600 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,8,10,9,9,7,6,1,4,6,7,11,2,8,8,12,6,8,7,7,4,13,6,9,10,3,7,7,8,15,11,7,4,12,13,6,1,1,2,1,1,4,3,1,1,4,2,1
- - -,Yth,2000105661,Kamari Doyle,M/AM (C),Southampton,ENG,178 cm,65 kg,16,£375K - £1.1M,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,2,9,8,14,7,7,12,5,7,12,5,8,12,13,8,8,5,3,12,9,11,7,7,8,8,10,11,10,14,8,9,9,14,7,5,4,3,2,4,2,3,3,2,1,2,1
- - -,,28127127,Oli Ewing,"DM, M/AM (C)",Leicester,WAL,171 cm,65 kg,19,£35K - £110K,"£2,500 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,8,6,10,6,9,9,9,8,3,10,12,4,10,11,7,10,9,8,10,8,14,8,1,8,7,10,10,12,12,10,8,5,11,11,13,5,2,1,3,1,3,1,1,2,1,2,1
- - -,,28127130,Ethan Fitzhugh,"M (C), AM (RLC)",Leicester,IRL,168 cm,64 kg,19,£22K - £65K,"£1,500 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,5,9,11,7,9,9,9,9,9,9,10,4,9,10,10,9,9,7,7,8,4,12,12,13,8,8,10,12,11,8,6,5,11,12,12,6,3,1,3,3,2,2,2,3,1,2,2
- - -,Loa,28127133,Chituru Odunze,GK,Leicester,USA,201 cm,95 kg,19,£70K - £210K,"£1,000 p/w",Left,Very Strong,Fairly Strong,Balanced,Media-friendly,5,1,3,2,4,7,1,3,3,2,5,3,2,6,10,8,14,5,9,13,7,2,12,2,10,7,6,6,12,3,13,15,6,9,5,12,16,6,9,5,13,12,10,5,6,6,7
- - -,Wnt,2000049213,Harvey Blair,"AM (RL), ST (C)",Liverpool,ENG,176 cm,71 kg,18,£110K - £325K,"£2,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,6,8,11,8,13,5,8,4,2,3,8,4,6,9,6,8,8,9,7,7,4,9,1,9,1,7,8,8,13,8,7,4,8,12,8,8,3,1,1,3,1,1,3,1,2,2,2
- - -,,2000049214,Oakley Cannonier,ST (C),Liverpool,ENG,168 cm,56 kg,18,£120K - £350K,"£2,500 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,7,7,8,13,14,6,12,8,5,4,7,5,4,12,6,7,7,12,7,14,3,11,2,13,8,8,3,9,14,12,8,3,14,14,8,2,3,2,2,2,2,3,2,2,2,2,3
- - -,Loa,2000049215,Luke Chambers,"D (LC), WB/M (L)",Liverpool,ENG,180 cm,69 kg,18,£200K - £600K,"£2,500 p/w",Left Only,Very Strong,Weak,Fairly Determined,Level-headed,6,11,9,2,12,8,10,7,2,10,7,11,11,6,11,7,9,10,9,10,15,5,11,7,7,14,9,14,13,13,9,7,12,14,11,5,4,3,1,2,3,1,4,3,1,2,1
- - -,Loa,2000049216,Harvey Davies,GK,Liverpool,ENG,187 cm,76 kg,18,£130K - £400K,"£2,500 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,1,2,2,1,2,1,1,1,1,2,9,2,1,2,10,6,9,6,8,14,4,3,9,1,12,8,7,7,9,11,6,8,12,9,2,4,12,13,7,10,14,7,6,8,14,5,8
- - -,,2000049217,Melkamu Frauendorf,"WB (R), AM (RLC)",Liverpool,GER,180 cm,72 kg,18,£150K - £450K,£775 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,9,9,7,11,6,6,7,6,7,10,3,7,11,9,6,2,6,7,12,7,15,13,5,7,14,3,7,13,10,7,7,14,12,12,8,4,2,1,2,3,3,3,1,1,3,1
- - -,,2000049218,Lee Jonas,D (C),Liverpool,ENG,178 cm,70 kg,17,£80K - £240K,£775 p/w,Right,Weak,Very Strong,Balanced,Level-headed,8,7,7,2,8,4,12,10,8,11,11,4,13,6,11,11,10,9,11,12,12,5,12,7,10,10,7,11,12,12,11,10,10,11,7,7,2,3,1,1,2,3,2,2,3,2,1
- - -,,2000049220,Luca Stephenson,"D (R), DM, M (C)",Liverpool,ENG,180 cm,76 kg,18,£45K - £140K,£775 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,6,3,7,6,6,8,6,1,7,11,3,13,9,15,6,8,7,10,14,4,5,11,7,11,13,8,12,11,9,8,8,9,11,7,11,1,1,1,2,3,2,3,3,2,3,4
- - -,Yth,2000134437,Alex Kovačević,GK,Arsenal,ENG,196 cm,81 kg,17,£85K - £250K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,3,3,3,3,6,3,1,2,1,2,7,3,2,1,12,11,13,4,6,13,11,2,4,2,9,7,6,6,7,7,4,14,12,9,2,6,9,10,10,5,13,10,9,7,13,5,8
- - -,,2000109149,Ben Hammond,D (C),Nottm Forest,WAL,180 cm,73 kg,17,£75K - £230K,£500 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,5,4,4,4,8,7,12,5,7,10,10,6,9,9,7,8,8,9,11,10,10,5,9,8,11,10,8,12,10,12,11,11,10,11,12,10,3,3,2,3,1,4,3,2,3,1,2
- - -,Una,2000108692,Richard Olise,"D (RLC), WB (RL)",Chelsea,ENG,169 cm,57 kg,17,£150K - £450K,"£1,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,3,7,8,5,8,1,8,8,8,6,7,2,7,9,6,8,8,10,8,8,7,10,2,6,6,9,11,12,15,11,7,7,14,14,12,7,4,1,1,2,2,3,2,4,2,4,3
- - -,,2000118385,George Earthy,M/AM (C),West Ham,ENG,171 cm,64 kg,17,£375K - £1.1M,£500 p/w,Right,Weak,Very Strong,Driven,Media-friendly,10,9,8,12,9,10,8,10,6,8,9,7,9,12,12,11,9,10,9,9,19,10,11,8,8,12,9,12,14,7,9,5,13,11,8,8,3,2,3,1,1,1,2,2,2,3,1
- - -,Wnt,61094096,Charlie Allen,M/AM (C),Leeds,NIR,179 cm,65 kg,18,£40K - £110K,£500 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,8,8,10,8,11,8,8,9,3,6,11,3,7,13,13,6,9,6,9,15,10,14,11,9,10,14,10,10,6,13,5,6,13,11,10,5,3,2,4,1,1,2,1,2,2,1,1
- - -,Wnt,28127161,Jarell Quansah,D (RC),Liverpool,ENG,194 cm,84 kg,19,£80K - £240K,£775 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,5,5,8,4,12,2,14,4,7,11,8,9,12,9,8,10,8,11,9,9,14,7,13,4,9,9,4,10,12,10,8,14,17,12,10,10,3,1,2,1,2,4,1,2,1,4,2
- - -,,2000052145,Jeremiah Chilokoa-Mullen,"D (RC), DM",Leeds,SCO,186 cm,95 kg,18,£28K - £85K,£400 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,2,4,9,3,9,2,13,4,5,9,9,4,10,10,14,6,13,8,7,6,10,6,11,5,10,10,8,12,11,8,9,15,11,12,11,15,2,2,1,4,1,1,1,3,1,3,4
- - -,,28127212,Iestyn Hughes,D (R),Leicester,WAL,180 cm,70 kg,19,£45K - £140K,"£2,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,3,8,6,4,12,3,6,5,5,10,11,7,12,11,14,11,12,9,9,8,8,6,5,9,10,11,4,13,12,9,8,8,5,13,12,8,3,2,3,1,3,2,1,3,2,1,1
- - -,Yth,2000054209,Dante Cassanova,D/WB (R),Tottenham,ENG,175 cm,69 kg,18,£150K - £475K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,10,10,9,8,10,12,10,11,8,11,9,12,16,11,5,10,10,10,11,9,4,8,1,10,12,10,8,11,11,8,10,10,12,9,9,6,3,2,2,3,3,2,3,1,2,3,2
- - -,,2000123639,Luca Gunter,GK,Tottenham,ENG,185 cm,74 kg,17,£140K - £400K,"£1,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,5,3,2,2,2,7,1,2,2,2,9,2,1,1,13,8,7,7,11,14,15,2,5,3,11,8,7,7,6,15,8,11,8,4,5,4,14,10,7,12,14,7,9,12,13,8,10
- - -,,2000108695,Tudor Mendel-Idowu,"M (LC), AM (RLC)",Chelsea,ENG,178 cm,59 kg,17,£140K - £425K,"£1,500 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,6,7,13,7,7,4,6,8,1,5,7,5,8,11,7,9,8,11,7,11,14,17,9,11,5,6,9,9,14,9,5,6,12,12,9,4,3,2,4,3,1,2,2,1,1,1,1
- - -,Loa,28127256,Joe White,"M (C), AM (RC)",Newcastle,ENG,186 cm,70 kg,19,£425K - £1.2M,"£2,000 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,9,11,12,10,11,7,8,10,8,10,11,9,9,11,9,9,10,11,10,7,10,14,8,10,11,12,10,13,12,8,8,10,9,13,8,8,3,2,3,1,1,2,2,2,3,3,1
- - -,,2000056845,James Beadle,GK,Brighton,ENG,185 cm,71 kg,17,£375K - £1.1M,"£2,000 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,2,3,2,2,3,5,1,1,3,2,9,3,1,6,13,7,9,8,10,14,6,2,7,2,7,8,7,7,9,10,6,13,15,9,3,4,8,7,7,5,14,10,10,11,13,13,7
- - -,Yth,2000027033,Stan Mills,"WB (R), AM (RLC)",Everton,ENG,180 cm,74 kg,18,£425K - £1.3M,£200 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,3,8,13,8,13,6,6,3,5,6,11,4,8,13,12,9,7,5,8,7,15,13,8,6,7,14,9,14,13,7,8,8,9,11,13,9,1,4,3,3,2,1,1,1,1,1,2
- - -,Loa,28127284,Oliver Wright,GK,Southampton,ENG,189 cm,78 kg,19,£18K - £55K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,2,2,2,1,5,1,1,2,1,6,1,3,2,5,10,10,4,9,13,8,3,6,2,11,7,6,6,12,14,7,8,16,11,1,6,8,7,8,5,12,9,10,10,13,15,5
- - -,,2000027710,Mateusz Musiałowski,"AM (RLC), ST (C)",Liverpool,POL,165 cm,58 kg,18,£130K - £375K,£775 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,6,8,14,13,12,6,8,5,6,3,8,3,2,12,11,5,6,5,5,8,15,12,3,13,6,7,7,5,14,14,11,3,12,12,3,4,1,3,2,3,1,1,2,2,1,1,3
- - -,,2000081496,Jack Hinchy,M (C),Brighton,ENG,176 cm,66 kg,19,£40K - £120K,"£2,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,7,8,9,5,11,6,7,8,7,7,8,1,10,11,15,11,3,5,9,13,13,6,2,9,8,9,11,12,13,9,9,9,8,12,13,11,2,2,1,3,4,2,3,3,1,3,3
- - -,,28127286,Sam Bellis,ST (C),Southampton,ENG,176 cm,70 kg,19,£30K - £95K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,6,11,9,8,4,8,7,5,7,7,1,4,8,11,15,5,8,8,8,12,5,4,12,7,8,9,9,14,9,8,7,9,14,14,7,3,1,2,1,1,1,4,1,3,1,3
- - -,,2000026995,Eli Campbell,D (LC),Everton,ENG,182 cm,75 kg,17,£400K - £1.2M,£600 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,5,2,8,3,14,2,10,4,3,7,12,6,12,10,14,8,10,11,8,8,2,5,12,5,13,8,8,9,15,10,10,10,6,14,10,10,2,1,2,3,3,3,2,3,3,2,3
- - -,Inj,28127289,Sam Bailey,"D (C), DM",Southampton,ENG,181 cm,74 kg,19,£60K - £180K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,9,10,5,4,9,10,17,10,3,8,7,5,8,9,8,9,9,9,12,7,9,5,10,8,8,11,12,12,13,11,8,12,11,13,8,7,2,2,2,1,1,2,2,3,3,1,1
- - -,,29236341,Aaron Donnelly,D (LC),Nottm Forest,NIR,185 cm,80 kg,19,£18K - £50K,£600 p/w,Left,Very Strong,Fairly Strong,Balanced,Level-headed,4,5,5,7,7,4,11,4,3,9,10,7,8,11,7,8,10,11,10,9,10,5,10,7,11,11,8,12,9,10,10,11,10,11,12,10,3,2,3,3,1,2,2,1,3,3,2
- - -,,29233150,Ibane Bowat,D (C),Fulham,SCO,179 cm,78 kg,19,£70K - £210K,£400 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,4,1,5,13,1,10,6,5,10,7,3,13,13,15,5,10,11,8,7,12,5,10,6,14,8,7,9,10,10,9,10,12,10,5,13,1,2,3,3,3,4,1,2,2,3,3
- - -,,2000098750,Kane Taylor,"D (L), M (C)",Man City,ENG,181 cm,70 kg,17,£210K - £600K,"£3,000 p/w",Left Only,Very Strong,Weak,Determined,Media-friendly,5,3,8,2,14,7,6,5,2,7,10,1,8,10,11,6,9,6,9,11,19,5,1,5,9,8,11,9,14,14,8,8,7,14,7,5,1,3,3,1,1,2,1,4,3,2,1
- - -,,2000108698,Louis Flower,"AM (RL), ST (C)",Chelsea,ENG,183 cm,75 kg,17,£120K - £375K,"£1,500 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,7,7,7,9,8,7,10,5,1,5,6,4,4,7,12,11,7,7,3,8,17,15,11,10,8,12,10,14,14,6,10,10,9,13,14,10,2,3,1,1,3,1,3,2,1,1,2
- - -,,2000023018,Sil Swinkels,D (C),Aston Villa,NED,190 cm,78 kg,18,£110K - £325K,"£1,500 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,2,1,5,4,3,4,13,4,1,9,7,2,13,6,11,12,9,6,9,13,12,5,3,5,13,6,3,7,12,12,7,15,14,9,5,7,1,1,2,3,2,4,1,3,1,3,1
- - -,Loa,28127876,DJ Campton-Sturridge,ST (C),Aston Villa,ENG,176 cm,69 kg,20,£55K - £160K,£850 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,6,3,8,13,9,6,13,7,1,5,7,9,2,9,8,11,8,10,7,8,12,9,12,13,7,6,5,7,13,10,7,6,12,12,9,8,3,3,1,3,2,3,1,3,2,3,1
- - -,,2000101289,Daniel Ogwuru,ST (C),Man City,ENG,187 cm,76 kg,17,£230K - £700K,"£3,000 p/w",Right,Weak,Very Strong,Driven,Media-friendly,8,9,10,10,10,8,10,9,5,7,9,3,5,7,15,10,8,7,6,11,18,8,11,10,7,14,8,13,10,13,15,15,7,11,7,6,1,3,2,1,3,1,2,1,3,1,2
- - -,,2000102533,Luca Barrington,"M (R), AM (RL)",Brighton,ENG,178 cm,64 kg,17,£1.7M - £5M,"£3,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,11,10,12,2,12,5,4,8,5,1,5,2,6,9,9,7,8,5,7,10,7,9,4,12,4,7,8,8,14,12,7,6,14,15,5,3,2,2,1,2,4,2,2,2,3,1,3
- - -,,2000102545,Mahamadou Susoho,DM,Man City,ESP,179 cm,68 kg,17,£190K - £550K,"£3,000 p/w",Right,Weak,Very Strong,Fairly Determined,Media-friendly,7,7,2,8,9,7,8,9,2,8,13,6,13,9,15,10,8,8,7,14,16,5,3,4,14,13,6,13,5,6,8,8,16,8,8,6,2,2,3,1,3,3,2,3,3,2,3
- - -,Loa,2000102674,Jude Smith,GK,Newcastle,SCO,183 cm,79 kg,19,£40K - £120K,£400 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,1,3,2,3,8,4,1,2,3,3,9,3,1,7,9,10,11,7,8,8,12,1,6,3,10,11,8,10,8,11,9,13,11,8,11,10,11,10,7,13,10,8,9,13,11,12,9
- - -,Inj,2000025291,Rhys Bennett,D (C),Man UFC,ENG,185 cm,76 kg,18,£40K - £130K,£800 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,4,4,5,11,5,13,3,7,12,10,6,12,12,12,11,12,9,10,9,6,3,6,4,11,11,5,11,11,8,9,14,13,13,12,13,1,1,2,2,2,4,3,1,3,2,4
- - -,,2000118380,Regan Clayton,D/WB (L),West Ham,ENG,179 cm,70 kg,17,£130K - £375K,£500 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,4,7,7,2,9,1,6,6,8,9,7,2,14,10,15,8,7,7,7,13,4,6,5,6,11,9,7,14,15,10,6,8,8,13,9,6,1,3,1,3,1,1,1,3,1,2,1
- - -,Wnt,2000025506,Oliver Tipton,D (C),Wolves,ENG,191 cm,74 kg,18,£90K - £275K,£500 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,5,4,2,5,8,9,11,5,6,8,10,15,14,11,10,11,10,8,6,11,7,5,14,9,12,9,9,10,8,8,10,14,10,9,6,10,1,1,3,1,1,2,3,1,3,3,3
- - -,Yth,2000222768,Zach Abbott,D (C),Nottm Forest,ENG,188 cm,74 kg,16,£1.7M - £5.2M,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,2,2,1,8,2,14,4,1,14,6,6,14,7,8,7,9,8,10,14,3,5,11,2,14,7,4,8,6,6,8,12,15,7,5,9,3,1,1,3,3,3,3,1,1,2,3
- - -,Yth,2000134438,Ismail Oulad M'Hand,M (C),Arsenal,NED,176 cm,60 kg,17,£120K - £350K,£180 p/w,Right,Weak,Very Strong,Determined,Level-headed,6,4,4,7,13,6,2,11,1,12,11,2,9,13,12,9,7,7,4,11,18,11,6,9,4,7,13,6,13,13,6,4,16,13,10,6,2,2,3,1,4,3,2,1,1,1,1
- - -,Yth,2000123633,Thomas Bloxham,M/AM (C),Tottenham,ENG,172 cm,63 kg,17,£240K - £700K,£180 p/w,Right,Fairly Strong,Very Strong,Balanced,Level-headed,9,7,13,9,10,9,5,7,9,8,11,8,10,11,13,10,9,11,8,16,11,9,8,12,11,14,13,9,7,12,10,4,15,9,7,6,2,2,3,2,2,1,1,3,1,2,3
- - -,Inj,2000125909,Ethan Ennis,"AM (RLC), ST (C)",Man UFC,ENG,178 cm,74 kg,17,£1.8M - £5.4M,"£1,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,6,8,11,12,11,6,4,4,3,3,11,3,5,11,5,6,4,10,8,9,14,15,6,9,4,7,7,12,12,10,13,5,6,13,11,9,1,3,2,1,2,2,2,4,1,1,1
- - -,Yth,2000135735,Mathaeus Roberts,M/AM (C),Arsenal,WAL,181 cm,65 kg,17,£95K - £275K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,3,3,10,9,15,8,5,10,1,5,8,5,5,15,12,6,4,8,9,13,3,14,12,10,9,14,10,10,14,8,5,8,14,10,5,6,1,1,2,2,2,3,3,3,3,3,1
- - -,Yth,2000135739,Josh Robinson,D (C),Arsenal,ENG,179 cm,66 kg,17,£110K - £325K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,4,6,5,6,9,9,11,8,5,11,9,5,14,9,15,7,10,8,8,10,14,5,12,6,11,9,6,11,8,11,10,9,10,11,10,6,1,3,1,1,1,2,3,2,1,3,2
- - -,,29174499,Thomas McGill,GK,Brighton,ENG,185 cm,79 kg,22,£5K - £16K,"£6,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,3,1,1,3,8,6,7,1,2,1,9,3,1,9,7,8,13,9,10,9,6,2,8,2,9,9,7,9,10,12,10,11,6,11,14,9,11,9,11,4,11,13,11,11,13,8,9
- - -,,2000125551,Sam Mather,"M (L), AM (LC)",Man UFC,ENG,183 cm,68 kg,17,£130K - £400K,"£1,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,9,9,12,9,11,10,2,8,3,2,11,6,3,11,5,8,6,9,7,7,9,16,4,9,3,9,10,10,12,10,10,7,13,12,9,7,3,3,3,3,3,3,2,1,3,1,2
- - -,Wnt,2000019783,Silko Thomas,WB/AM (RL),Chelsea,ENG,177 cm,73 kg,18,£95K - £275K,"£1,500 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,5,10,9,9,8,8,5,11,6,7,7,7,6,8,6,8,9,8,9,8,11,7,7,8,8,10,8,12,15,13,7,4,8,14,6,6,1,3,3,3,3,1,3,3,1,1,2
- - -,Yth,2000140844,David Ozoh,"DM, M (C)",Crystal Palace,ENG,184 cm,87 kg,17,£250K - £750K,£180 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,7,7,6,8,14,7,13,7,6,8,8,4,10,9,15,13,8,7,12,14,16,5,1,7,8,13,9,11,9,13,7,8,12,13,6,12,1,3,1,2,2,1,1,3,1,2,3
- - -,,29219086,Charlie Farr,D/WB/M/AM (R),Brentford,ENG,183 cm,78 kg,20,£14K - £40K,"£1,500 p/w",Right,Weak,Very Strong,Balanced,Level-headed,7,10,8,5,11,8,9,5,7,9,11,5,7,9,11,10,9,8,6,15,14,13,12,12,9,10,10,10,10,7,8,10,15,12,7,8,2,2,1,1,3,2,3,2,3,1,1
- - -,,2000017525,Tai Sodje,ST (C),Man City,ENG,179 cm,66 kg,18,£90K - £275K,"£3,000 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,7,6,10,12,13,7,9,9,7,7,8,6,7,8,15,8,11,9,8,9,13,12,9,10,9,14,9,13,12,12,9,10,9,13,7,5,1,2,1,3,3,2,2,3,1,3,1
- - -,Yth,2000142155,Cian Coleman,M/AM (C),Leeds,IRL,180 cm,67 kg,17,£65K - £200K,£180 p/w,Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,11,8,12,10,10,13,6,10,5,9,9,5,12,14,7,8,8,8,8,8,16,11,8,7,6,14,10,13,13,9,7,10,17,11,8,6,3,3,1,4,1,2,2,1,2,2,3
- - -,,2000151100,Kyreece Lisbie,AM (R),Brentford,ENG,180 cm,71 kg,18,£45K - £140K,"£1,500 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,7,12,10,8,9,7,6,7,7,4,8,3,3,12,13,5,8,7,7,12,8,11,9,6,4,8,7,7,14,11,4,6,9,12,12,5,1,3,2,1,2,1,3,3,1,2,1
- - -,Wnt,2000157274,Alex Murphy,"D (LC), WB (L)",Newcastle,IRL,183 cm,72 kg,18,£100K - £300K,£800 p/w,Left Only,Very Strong,Weak,Ambitious,Media-friendly,4,11,10,4,11,6,11,5,8,9,11,3,10,12,11,8,11,11,9,10,13,11,4,9,10,12,11,12,12,11,12,11,14,12,13,10,4,3,3,2,3,3,4,2,2,1,3
- - -,Loa,2000157486,Killian Cahill,GK,Brighton,IRL,184 cm,73 kg,18,£22K - £70K,£600 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,1,3,3,1,7,1,3,1,3,9,2,3,1,13,8,13,6,10,13,11,3,7,1,11,7,4,6,13,10,5,9,9,10,3,4,7,13,9,5,8,8,9,5,13,6,6
- - -,,95078184,Cameron Peupion,AM (RL),Brighton,AUS,175 cm,71 kg,19,£120K - £350K,"£2,000 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,10,13,13,4,15,8,4,9,2,3,12,4,5,12,8,10,6,10,9,10,12,10,3,15,5,9,7,10,15,15,9,8,11,12,5,8,3,1,3,1,3,2,3,1,1,2,3
- - -,,2000166376,Nico Lawrence,D (C),Southampton,ENG,188 cm,76 kg,18,£40K - £130K,£800 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,1,1,1,6,3,1,9,6,1,13,7,3,8,5,15,8,9,7,8,12,9,5,9,3,13,6,3,7,12,10,6,13,15,13,11,8,2,1,3,2,1,3,1,2,3,4,2
- - -,,2000166425,Casey Shann,D/WB (L),Brighton,SVK,176 cm,67 kg,18,£65K - £190K,£500 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,5,4,5,3,11,1,8,3,6,9,9,2,11,8,5,7,9,8,8,14,9,8,3,7,7,8,8,8,11,13,8,5,9,14,7,5,2,1,2,2,1,3,3,1,1,1,1
